job id,job type,job policy,client name,schedule name,status code,start time,time elapsed,end time
806015,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 03:03:18,1:51:21,19042026 04:54:39
806016,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,19042026 20:38:40,4:33:00,20042026 01:11:40
806017,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,19042026 18:48:27,4:43:09,19042026 23:31:36
806018,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,19042026 15:04:43,3:29:27,19042026 18:34:10
806019,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,6,19042026 19:54:15,3:45:21,19042026 23:39:36
806020,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,0,19042026 20:05:29,2:32:59,19042026 22:38:28
806021,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,19042026 21:17:21,3:18:19,20042026 00:35:40
806022,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,6,19042026 16:30:57,3:29:47,19042026 20:00:44
806023,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,19042026 22:45:24,4:30:51,20042026 03:16:15
806024,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,19042026 06:55:46,4:58:36,19042026 11:54:22
806025,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,19042026 17:33:45,4:56:29,19042026 22:30:14
806026,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,6,19042026 07:41:54,3:26:02,19042026 11:07:56
806027,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,0,19042026 19:10:57,2:42:00,19042026 21:52:57
806028,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,19042026 05:30:21,3:26:07,19042026 08:56:28
806029,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,1,19042026 13:02:27,0:47:37,19042026 13:50:04
806030,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,19042026 18:24:55,2:29:43,19042026 20:54:38
806031,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,19042026 14:42:54,0:17:55,19042026 15:00:49
806032,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,0,19042026 20:43:00,3:11:12,19042026 23:54:12
806033,Backup,xhxb-app-web-windows,xhxb-app-web-02,Weekly,2,19042026 11:19:55,4:25:13,19042026 15:45:08
806034,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,2,19042026 03:36:26,2:43:13,19042026 06:19:39
806035,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 02:24:38,0:27:29,19042026 02:52:07
806036,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,19042026 19:42:45,4:07:59,19042026 23:50:44
806037,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,6,19042026 05:38:51,4:56:55,19042026 10:35:46
806038,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,1,19042026 12:36:59,3:55:06,19042026 16:32:05
806039,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,19042026 13:48:59,4:29:05,19042026 18:18:04
806040,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,19042026 17:04:40,0:49:52,19042026 17:54:32
806041,Backup,xhxb-app-web-windows,xhxb-app-web-02,Weekly,6,19042026 11:43:53,4:16:50,19042026 16:00:43
806042,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,6,19042026 21:24:59,1:11:34,19042026 22:36:33
806043,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,19042026 02:02:37,2:39:15,19042026 04:41:52
806044,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,19042026 19:44:19,1:31:25,19042026 21:15:44
806045,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,2,19042026 06:09:08,2:10:54,19042026 08:20:02
806046,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,6,19042026 21:49:47,3:20:19,20042026 01:10:06
806047,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,19042026 01:43:10,1:45:42,19042026 03:28:52
806048,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,1,19042026 09:31:41,0:21:34,19042026 09:53:15
806049,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,19042026 04:35:13,2:40:10,19042026 07:15:23
806050,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,19042026 21:23:37,3:36:43,20042026 01:00:20
806051,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,2,19042026 12:01:08,4:44:46,19042026 16:45:54
806052,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,0,19042026 16:40:38,4:10:15,19042026 20:50:53
806053,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,19042026 17:13:36,1:29:47,19042026 18:43:23
806054,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,19042026 18:18:38,3:31:22,19042026 21:50:00
806055,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,0,19042026 16:02:04,1:08:47,19042026 17:10:51
806056,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,2,19042026 21:33:38,4:44:05,20042026 02:17:43
806057,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,6,19042026 20:56:34,2:45:38,19042026 23:42:12
806058,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,6,19042026 22:54:27,0:49:18,19042026 23:43:45
806059,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,2,19042026 03:42:13,0:14:52,19042026 03:57:05
806060,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,19042026 17:48:22,2:10:30,19042026 19:58:52
806061,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,6,19042026 12:41:53,0:18:49,19042026 13:00:42
806062,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,2,19042026 13:19:59,2:27:01,19042026 15:47:00
806063,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,19042026 08:47:46,4:01:14,19042026 12:49:00
806064,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,0,19042026 22:17:06,0:08:27,19042026 22:25:33
806065,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,0,19042026 00:15:00,3:30:56,19042026 03:45:56
806066,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,1,19042026 23:11:34,0:31:48,19042026 23:43:22
806067,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,19042026 08:52:53,1:52:39,19042026 10:45:32
806068,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,2,19042026 00:03:32,3:43:48,19042026 03:47:20
806069,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 14:42:02,3:39:27,19042026 18:21:29
806070,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,0,19042026 08:08:17,3:50:08,19042026 11:58:25
806071,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,2,19042026 04:03:11,1:49:09,19042026 05:52:20
806072,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,19042026 16:44:58,3:27:28,19042026 20:12:26
806073,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,6,19042026 21:53:03,1:58:47,19042026 23:51:50
806074,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,19042026 19:58:38,0:51:29,19042026 20:50:07
806075,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,2,19042026 17:44:59,0:46:18,19042026 18:31:17
806076,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,19042026 23:32:32,3:24:09,20042026 02:56:41
806077,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,19042026 13:59:08,3:12:56,19042026 17:12:04
806078,Backup,xhxb-app-web-windows,xhxb-app-web-02,Weekly,0,19042026 08:35:26,4:49:27,19042026 13:24:53
806079,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,1,19042026 16:40:22,4:14:08,19042026 20:54:30
806080,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,19042026 14:52:03,2:00:43,19042026 16:52:46
806081,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,6,19042026 07:45:56,0:16:29,19042026 08:02:25
806082,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,19042026 13:47:56,0:50:59,19042026 14:38:55
806083,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 12:13:17,1:00:22,19042026 13:13:39
806084,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,6,19042026 08:48:08,3:48:06,19042026 12:36:14
806085,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,19042026 18:48:52,2:01:12,19042026 20:50:04
806086,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,19042026 14:02:07,2:02:37,19042026 16:04:44
806087,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 12:53:03,4:10:11,19042026 17:03:14
806088,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,19042026 02:59:59,2:42:12,19042026 05:42:11
806089,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,19042026 17:30:50,4:27:21,19042026 21:58:11
806090,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,1,19042026 08:00:50,0:58:31,19042026 08:59:21
806091,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,0,19042026 16:29:41,4:01:12,19042026 20:30:53
806092,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,2,19042026 09:23:12,0:10:50,19042026 09:34:02
806093,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,19042026 04:48:27,3:01:59,19042026 07:50:26
806094,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,19042026 04:08:51,4:40:26,19042026 08:49:17
806095,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,19042026 19:32:26,2:01:06,19042026 21:33:32
806096,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 20:07:31,4:03:05,20042026 00:10:36
806097,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,19042026 02:45:28,0:50:42,19042026 03:36:10
806098,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,19042026 10:07:33,3:30:32,19042026 13:38:05
806099,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 17:51:45,1:49:44,19042026 19:41:29
806100,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,1,19042026 14:03:02,1:42:32,19042026 15:45:34
806101,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,19042026 09:38:34,2:24:15,19042026 12:02:49
806102,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-03,Weekly,0,19042026 11:21:05,1:57:05,19042026 13:18:10
806103,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,19042026 19:48:10,4:35:42,20042026 00:23:52
806104,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 10:32:28,4:48:53,19042026 15:21:21
806105,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,2,19042026 11:16:29,3:03:48,19042026 14:20:17
806106,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,19042026 19:31:34,2:32:02,19042026 22:03:36
806107,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,2,19042026 16:33:34,2:07:14,19042026 18:40:48
806108,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,0,19042026 11:38:16,2:45:20,19042026 14:23:36
806109,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,19042026 12:01:33,2:47:13,19042026 14:48:46
806110,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,19042026 16:32:50,0:10:54,19042026 16:43:44
806111,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,19042026 11:43:04,0:26:57,19042026 12:10:01
806112,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,19042026 02:44:59,3:52:35,19042026 06:37:34
806113,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,6,19042026 13:01:45,3:04:13,19042026 16:05:58
806114,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,2,19042026 10:37:54,0:16:28,19042026 10:54:22
806115,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,2,19042026 15:48:13,1:03:47,19042026 16:52:00
806116,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,6,19042026 02:55:35,4:53:07,19042026 07:48:42
806117,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,19042026 17:26:38,3:40:36,19042026 21:07:14
806118,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,19042026 14:19:31,0:15:23,19042026 14:34:54
806119,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,19042026 18:38:02,0:53:59,19042026 19:32:01
806120,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,19042026 17:58:21,4:30:02,19042026 22:28:23
806121,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,19042026 12:25:37,4:08:52,19042026 16:34:29
806122,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,6,19042026 17:35:30,4:25:37,19042026 22:01:07
806123,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 21:37:42,1:25:54,19042026 23:03:36
806124,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-03,Weekly,0,19042026 17:54:38,4:34:47,19042026 22:29:25
806125,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,19042026 03:36:49,1:20:18,19042026 04:57:07
806126,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,19042026 16:12:38,3:15:37,19042026 19:28:15
806127,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,2,19042026 18:00:12,4:55:40,19042026 22:55:52
806128,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,6,19042026 14:01:49,3:32:36,19042026 17:34:25
806129,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 13:33:38,4:44:02,19042026 18:17:40
806130,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,0,19042026 08:39:12,3:00:36,19042026 11:39:48
806131,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,0,19042026 08:40:57,3:36:08,19042026 12:17:05
806132,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,19042026 09:31:18,1:03:09,19042026 10:34:27
806133,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,19042026 11:23:16,4:32:13,19042026 15:55:29
806134,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,6,19042026 14:39:27,1:06:53,19042026 15:46:20
806135,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,19042026 18:28:55,3:02:09,19042026 21:31:04
806136,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,19042026 17:10:06,1:36:28,19042026 18:46:34
806137,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,1,19042026 12:23:50,1:10:37,19042026 13:34:27
806138,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,2,19042026 15:45:43,0:16:16,19042026 16:01:59
806139,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,2,19042026 07:33:03,0:22:41,19042026 07:55:44
806140,Backup,xhxb-app-web-windows,xhxb-app-web-02,Weekly,6,19042026 04:19:23,2:27:35,19042026 06:46:58
806141,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,19042026 13:57:34,1:14:36,19042026 15:12:10
806142,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,6,19042026 13:54:11,1:19:50,19042026 15:14:01
806143,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,19042026 10:41:52,0:50:04,19042026 11:31:56
806144,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,19042026 15:46:44,2:54:05,19042026 18:40:49
806145,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,2,19042026 14:41:28,1:07:48,19042026 15:49:16
806146,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,19042026 17:49:14,4:04:39,19042026 21:53:53
806147,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,6,19042026 09:53:37,4:27:51,19042026 14:21:28
806148,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,19042026 05:40:45,0:29:33,19042026 06:10:18
806149,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,1,19042026 11:06:15,1:56:34,19042026 13:02:49
806150,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,19042026 03:14:13,4:49:18,19042026 08:03:31
806151,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 06:22:57,3:36:41,19042026 09:59:38
806152,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,1,19042026 10:37:03,0:52:37,19042026 11:29:40
806153,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,19042026 12:11:29,4:12:07,19042026 16:23:36
806154,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,19042026 14:14:55,0:56:23,19042026 15:11:18
806155,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,0,19042026 18:20:35,3:18:35,19042026 21:39:10
806156,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,6,19042026 02:14:41,0:29:10,19042026 02:43:51
806157,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,1,19042026 15:17:57,4:07:29,19042026 19:25:26
806158,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,19042026 18:10:56,2:08:04,19042026 20:19:00
806159,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,19042026 10:42:32,4:51:08,19042026 15:33:40
806160,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 03:04:46,1:12:27,19042026 04:17:13
806161,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,0,19042026 17:24:16,0:40:03,19042026 18:04:19
806162,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,2,19042026 06:40:03,4:39:22,19042026 11:19:25
806163,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,0,19042026 10:40:51,1:54:06,19042026 12:34:57
806164,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,2,19042026 11:25:19,0:57:00,19042026 12:22:19
806165,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-04,Weekly,2,19042026 18:37:12,3:11:35,19042026 21:48:47
806166,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,1,19042026 21:50:33,3:44:32,20042026 01:35:05
806167,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,19042026 08:09:01,2:49:28,19042026 10:58:29
806168,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,6,19042026 19:27:29,1:37:50,19042026 21:05:19
806169,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,19042026 02:39:32,3:00:23,19042026 05:39:55
806170,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,2,19042026 12:54:12,3:02:30,19042026 15:56:42
806171,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,0,19042026 18:08:52,2:28:40,19042026 20:37:32
806172,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,0,19042026 17:11:25,3:00:57,19042026 20:12:22
806173,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,2,19042026 08:45:16,1:24:07,19042026 10:09:23
806174,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,19042026 06:06:19,3:06:23,19042026 09:12:42
806175,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,19042026 09:47:01,2:49:08,19042026 12:36:09
806176,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,2,19042026 03:33:52,4:32:52,19042026 08:06:44
806177,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,1,19042026 19:28:37,2:04:54,19042026 21:33:31
806178,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,0,19042026 20:57:28,2:43:54,19042026 23:41:22
806179,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,19042026 13:03:22,1:43:46,19042026 14:47:08
806180,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,1,19042026 13:25:06,3:48:59,19042026 17:14:05
806181,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,19042026 23:29:32,2:55:35,20042026 02:25:07
806182,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,19042026 23:18:21,1:25:16,20042026 00:43:37
806183,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,1,19042026 21:04:47,3:02:44,20042026 00:07:31
806184,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,1,19042026 21:29:09,1:51:15,19042026 23:20:24
806185,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,2,19042026 23:14:30,3:44:50,20042026 02:59:20
806186,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,19042026 13:37:34,3:47:12,19042026 17:24:46
806187,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,19042026 11:27:42,2:31:11,19042026 13:58:53
806188,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,19042026 00:54:15,1:19:27,19042026 02:13:42
806189,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,0,19042026 16:30:25,2:03:33,19042026 18:33:58
806190,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,19042026 02:32:16,4:47:02,19042026 07:19:18
806191,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,0,19042026 10:52:21,1:14:05,19042026 12:06:26
806192,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,19042026 05:03:13,1:06:31,19042026 06:09:44
806193,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,19042026 03:09:31,0:56:29,19042026 04:06:00
806194,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,2,19042026 11:45:06,3:18:40,19042026 15:03:46
806195,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,19042026 04:09:11,2:43:04,19042026 06:52:15
806196,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,2,19042026 09:38:15,1:12:20,19042026 10:50:35
806197,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,19042026 22:43:02,0:12:54,19042026 22:55:56
806198,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,19042026 21:58:42,1:10:54,19042026 23:09:36
806199,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,2,19042026 22:14:46,3:12:50,20042026 01:27:36
806200,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,19042026 01:00:52,4:28:32,19042026 05:29:24
806201,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,6,19042026 14:56:59,3:17:53,19042026 18:14:52
806202,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,19042026 03:57:14,0:34:23,19042026 04:31:37
806203,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,1,19042026 05:33:47,1:55:09,19042026 07:28:56
806204,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,19042026 17:43:39,2:05:31,19042026 19:49:10
806205,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,2,19042026 07:07:24,4:36:19,19042026 11:43:43
