job id,job type,job policy,client name,schedule name,status code,start time,time elapsed,end time
804048,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,17042026 17:49:43,3:30:35,17042026 21:20:18
804049,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,6,17042026 21:11:13,2:36:06,17042026 23:47:19
804050,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,6,17042026 04:16:53,4:40:48,17042026 08:57:41
804051,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,0,17042026 12:56:45,3:21:22,17042026 16:18:07
804052,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,0,17042026 03:36:59,0:41:15,17042026 04:18:14
804053,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,6,17042026 16:31:00,0:56:59,17042026 17:27:59
804054,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 16:26:16,0:36:32,17042026 17:02:48
804055,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,1,17042026 00:18:37,0:09:09,17042026 00:27:46
804056,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,17042026 11:00:29,0:24:01,17042026 11:24:30
804057,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 17:23:59,3:52:26,17042026 21:16:25
804058,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,17042026 23:07:29,1:30:20,18042026 00:37:49
804059,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,17042026 02:44:29,3:15:08,17042026 05:59:37
804060,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,1,17042026 05:10:46,1:14:12,17042026 06:24:58
804061,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,0,17042026 15:12:34,1:56:51,17042026 17:09:25
804062,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,17042026 05:40:51,1:10:35,17042026 06:51:26
804063,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,17042026 13:30:52,3:40:22,17042026 17:11:14
804064,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,17042026 05:37:56,3:27:07,17042026 09:05:03
804065,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 13:24:57,4:18:22,17042026 17:43:19
804066,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,0,17042026 23:03:45,4:46:58,18042026 03:50:43
804067,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,1,17042026 12:17:21,1:37:04,17042026 13:54:25
804068,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,17042026 16:02:32,1:50:58,17042026 17:53:30
804069,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,17042026 06:51:20,4:26:12,17042026 11:17:32
804070,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,17042026 03:18:56,4:02:26,17042026 07:21:22
804071,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,17042026 19:34:18,2:49:20,17042026 22:23:38
804072,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,17042026 13:14:28,1:56:04,17042026 15:10:32
804073,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,17042026 15:30:37,0:06:29,17042026 15:37:06
804074,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,17042026 08:26:39,4:21:44,17042026 12:48:23
804075,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,17042026 04:03:40,1:11:16,17042026 05:14:56
804076,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,6,17042026 17:54:38,2:46:53,17042026 20:41:31
804077,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,1,17042026 12:00:17,1:45:02,17042026 13:45:19
804078,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,0,17042026 15:13:37,4:25:33,17042026 19:39:10
804079,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,17042026 16:24:48,2:47:32,17042026 19:12:20
804080,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,1,17042026 13:05:04,2:46:47,17042026 15:51:51
804081,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,0,17042026 08:35:53,4:47:27,17042026 13:23:20
804082,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,0,17042026 09:32:26,1:47:27,17042026 11:19:53
804083,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,17042026 20:57:01,4:39:39,18042026 01:36:40
804084,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,0,17042026 01:08:09,2:58:46,17042026 04:06:55
804085,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,17042026 05:10:03,4:29:00,17042026 09:39:03
804086,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,17042026 12:47:29,3:25:47,17042026 16:13:16
804087,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,2,17042026 23:37:22,4:50:02,18042026 04:27:24
804088,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-03,Weekly,0,17042026 12:25:53,3:00:23,17042026 15:26:16
804089,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,6,17042026 00:47:07,0:45:01,17042026 01:32:08
804090,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,0,17042026 00:44:50,1:53:40,17042026 02:38:30
804091,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,17042026 14:11:46,4:40:53,17042026 18:52:39
804092,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,17042026 07:58:07,4:49:16,17042026 12:47:23
804093,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,1,17042026 18:54:44,1:54:18,17042026 20:49:02
804094,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,1,17042026 12:07:47,2:27:37,17042026 14:35:24
804095,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,6,17042026 01:39:54,2:35:49,17042026 04:15:43
804096,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,17042026 08:06:42,3:36:06,17042026 11:42:48
804097,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,2,17042026 18:15:06,1:13:09,17042026 19:28:15
804098,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,6,17042026 14:03:07,2:31:47,17042026 16:34:54
804099,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,17042026 06:26:28,4:27:13,17042026 10:53:41
804100,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 14:59:07,4:30:06,17042026 19:29:13
804101,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,2,17042026 10:50:35,2:02:41,17042026 12:53:16
804102,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,17042026 19:18:03,0:37:33,17042026 19:55:36
804103,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,6,17042026 20:38:54,4:30:55,18042026 01:09:49
804104,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,17042026 13:44:14,3:03:54,17042026 16:48:08
804105,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,0,17042026 16:05:13,0:42:25,17042026 16:47:38
804106,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,1,17042026 07:32:50,0:39:29,17042026 08:12:19
804107,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,17042026 09:06:07,4:42:42,17042026 13:48:49
804108,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 08:20:01,2:16:31,17042026 10:36:32
804109,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,1,17042026 10:26:24,3:55:35,17042026 14:21:59
804110,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,17042026 21:12:45,2:41:50,17042026 23:54:35
804111,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,17042026 02:09:25,2:49:18,17042026 04:58:43
804112,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,17042026 20:50:11,0:53:50,17042026 21:44:01
804113,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,17042026 08:07:57,2:07:47,17042026 10:15:44
804114,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,6,17042026 10:56:35,1:06:00,17042026 12:02:35
804115,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,0,17042026 04:33:15,4:00:52,17042026 08:34:07
804116,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,1,17042026 07:09:47,3:48:30,17042026 10:58:17
804117,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,17042026 03:10:55,2:26:23,17042026 05:37:18
804118,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,6,17042026 04:44:06,4:13:36,17042026 08:57:42
804119,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,2,17042026 08:39:50,1:41:09,17042026 10:20:59
804120,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,17042026 14:18:49,4:35:35,17042026 18:54:24
804121,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,2,17042026 17:59:38,4:26:53,17042026 22:26:31
804122,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,1,17042026 03:07:42,3:52:19,17042026 07:00:01
804123,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,1,17042026 04:57:05,3:12:58,17042026 08:10:03
804124,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,6,17042026 19:49:06,4:57:20,18042026 00:46:26
804125,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,17042026 04:56:19,0:59:00,17042026 05:55:19
804126,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,1,17042026 07:30:16,0:07:12,17042026 07:37:28
804127,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,6,17042026 16:57:02,0:33:58,17042026 17:31:00
804128,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,17042026 15:06:29,1:09:30,17042026 16:15:59
804129,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,17042026 20:15:26,0:10:43,17042026 20:26:09
804130,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,17042026 03:10:06,3:44:15,17042026 06:54:21
804131,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,2,17042026 21:31:43,3:43:44,18042026 01:15:27
804132,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,17042026 00:54:50,4:32:41,17042026 05:27:31
804133,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,1,17042026 15:13:40,0:29:10,17042026 15:42:50
804134,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,0,17042026 00:30:54,1:31:05,17042026 02:01:59
804135,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,17042026 01:48:58,4:57:20,17042026 06:46:18
804136,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,17042026 10:36:53,2:23:47,17042026 13:00:40
804137,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,17042026 11:38:15,3:47:25,17042026 15:25:40
804138,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,17042026 03:47:06,1:38:35,17042026 05:25:41
804139,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,6,17042026 01:30:39,1:43:01,17042026 03:13:40
804140,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,17042026 10:05:59,3:48:23,17042026 13:54:22
804141,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,17042026 10:28:54,3:09:47,17042026 13:38:41
804142,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,6,17042026 15:57:36,4:15:31,17042026 20:13:07
804143,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,17042026 08:42:08,2:32:04,17042026 11:14:12
804144,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,1,17042026 02:38:01,2:37:32,17042026 05:15:33
804145,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,6,17042026 05:28:05,4:06:30,17042026 09:34:35
804146,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,2,17042026 21:35:12,3:16:24,18042026 00:51:36
804147,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,2,17042026 03:40:15,4:54:34,17042026 08:34:49
804148,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,2,17042026 03:08:51,1:28:47,17042026 04:37:38
804149,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,6,17042026 03:43:15,4:09:56,17042026 07:53:11
804150,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,17042026 14:35:55,1:55:48,17042026 16:31:43
804151,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,6,17042026 20:52:51,1:13:39,17042026 22:06:30
804152,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,0,17042026 00:59:11,1:06:44,17042026 02:05:55
804153,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,17042026 19:25:33,4:39:13,18042026 00:04:46
804154,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,2,17042026 13:03:00,4:53:11,17042026 17:56:11
804155,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,17042026 19:29:09,1:55:53,17042026 21:25:02
804156,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,1,17042026 16:07:45,3:12:32,17042026 19:20:17
804157,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,0,17042026 22:15:31,3:39:02,18042026 01:54:33
804158,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,17042026 16:17:03,4:38:46,17042026 20:55:49
804159,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,1,17042026 15:12:15,4:45:01,17042026 19:57:16
804160,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,2,17042026 23:45:30,0:17:54,18042026 00:03:24
804161,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,2,17042026 05:44:49,3:17:52,17042026 09:02:41
804162,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,2,17042026 00:30:08,1:34:14,17042026 02:04:22
804163,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,1,17042026 00:31:08,3:12:10,17042026 03:43:18
804164,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,2,17042026 06:02:14,1:11:14,17042026 07:13:28
804165,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,1,17042026 21:42:02,4:13:33,18042026 01:55:35
804166,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,17042026 15:44:30,0:43:38,17042026 16:28:08
804167,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,17042026 11:39:48,3:40:59,17042026 15:20:47
804168,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,17042026 22:20:30,3:27:18,18042026 01:47:48
804169,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,2,17042026 13:16:11,1:35:24,17042026 14:51:35
804170,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,17042026 00:15:51,2:05:42,17042026 02:21:33
804171,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,1,17042026 21:19:12,0:28:07,17042026 21:47:19
804172,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,0,17042026 03:39:04,1:47:12,17042026 05:26:16
804173,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,17042026 03:33:15,2:55:40,17042026 06:28:55
804174,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,17042026 21:55:32,3:13:00,18042026 01:08:32
804175,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,1,17042026 00:52:07,1:46:04,17042026 02:38:11
804176,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,17042026 22:38:55,4:38:43,18042026 03:17:38
804177,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,6,17042026 14:10:08,1:33:33,17042026 15:43:41
804178,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,17042026 07:35:07,4:43:48,17042026 12:18:55
804179,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,2,17042026 15:53:14,3:33:12,17042026 19:26:26
804180,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,17042026 12:35:22,3:56:54,17042026 16:32:16
804181,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,6,17042026 21:44:32,4:27:12,18042026 02:11:44
804182,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-03,Weekly,0,17042026 12:55:57,0:51:48,17042026 13:47:45
804183,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-03,Weekly,2,17042026 02:48:24,3:24:38,17042026 06:13:02
804184,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,0,17042026 14:52:48,2:49:37,17042026 17:42:25
804185,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,17042026 18:49:38,0:41:28,17042026 19:31:06
804186,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,1,17042026 03:53:57,1:22:43,17042026 05:16:40
804187,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-04,Weekly,2,17042026 03:44:09,1:53:21,17042026 05:37:30
804188,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,1,17042026 11:40:22,1:31:12,17042026 13:11:34
804189,Backup,xhxb-app-web-windows,xhxb-app-web-02,Weekly,0,17042026 08:40:44,2:09:06,17042026 10:49:50
804190,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,0,17042026 22:53:16,1:31:39,18042026 00:24:55
804191,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,6,17042026 06:07:30,4:50:36,17042026 10:58:06
804192,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,1,17042026 04:12:18,1:28:17,17042026 05:40:35
804193,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,6,17042026 02:08:48,4:14:49,17042026 06:23:37
804194,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,6,17042026 19:22:47,4:51:22,18042026 00:14:09
804195,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,17042026 11:51:24,0:49:54,17042026 12:41:18
804196,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,6,17042026 05:55:18,4:37:10,17042026 10:32:28
804197,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,17042026 11:18:23,4:26:10,17042026 15:44:33
804198,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,2,17042026 16:15:20,2:26:25,17042026 18:41:45
804199,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,6,17042026 23:30:10,4:00:22,18042026 03:30:32
804200,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,17042026 14:35:37,1:15:04,17042026 15:50:41
804201,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,17042026 14:11:17,2:16:41,17042026 16:27:58
804202,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,2,17042026 23:11:33,4:13:38,18042026 03:25:11
804203,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,2,17042026 11:28:13,4:15:15,17042026 15:43:28
804204,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,0,17042026 04:08:21,2:23:37,17042026 06:31:58
804205,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,2,17042026 00:35:22,3:25:41,17042026 04:01:03
