job id,job type,job policy,client name,schedule name,status code,start time,time elapsed,end time
800036,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,13042026 14:38:24,4:58:18,13042026 19:36:42
800037,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,1,13042026 01:18:10,3:26:01,13042026 04:44:11
800038,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,13042026 03:52:12,3:21:21,13042026 07:13:33
800039,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,13042026 01:54:15,1:11:33,13042026 03:05:48
800040,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,6,13042026 19:56:48,0:44:54,13042026 20:41:42
800041,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,13042026 06:55:56,3:45:54,13042026 10:41:50
800042,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-03,Weekly,2,13042026 23:24:58,2:44:40,14042026 02:09:38
800043,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,13042026 18:42:45,3:18:51,13042026 22:01:36
800044,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,6,13042026 20:25:06,3:13:49,13042026 23:38:55
800045,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,13042026 08:13:52,0:21:06,13042026 08:34:58
800046,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,2,13042026 12:21:30,1:34:53,13042026 13:56:23
800047,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,2,13042026 07:06:51,1:14:33,13042026 08:21:24
800048,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,6,13042026 18:32:05,3:28:06,13042026 22:00:11
800049,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,0,13042026 00:37:06,3:51:31,13042026 04:28:37
800050,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,13042026 09:11:34,4:43:27,13042026 13:55:01
800051,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,0,13042026 14:58:58,2:05:26,13042026 17:04:24
800052,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,13042026 09:10:54,4:12:19,13042026 13:23:13
800053,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,6,13042026 09:51:46,1:44:19,13042026 11:36:05
800054,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,1,13042026 07:16:38,3:47:55,13042026 11:04:33
800055,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,1,13042026 22:07:12,0:20:27,13042026 22:27:39
800056,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,13042026 17:46:17,2:53:52,13042026 20:40:09
800057,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,0,13042026 00:18:48,1:03:11,13042026 01:21:59
800058,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,1,13042026 22:18:03,3:38:33,14042026 01:56:36
800059,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,1,13042026 03:27:53,4:26:42,13042026 07:54:35
800060,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,6,13042026 11:15:03,0:12:34,13042026 11:27:37
800061,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,0,13042026 21:05:16,3:54:19,14042026 00:59:35
800062,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-01,Weekly,0,13042026 13:38:21,1:36:24,13042026 15:14:45
800063,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,1,13042026 09:08:45,1:35:29,13042026 10:44:14
800064,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,0,13042026 09:48:18,2:31:20,13042026 12:19:38
800065,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,1,13042026 05:37:04,3:37:34,13042026 09:14:38
800066,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,13042026 04:59:31,1:09:26,13042026 06:08:57
800067,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,13042026 20:55:18,1:29:27,13042026 22:24:45
800068,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,13042026 20:31:48,1:08:00,13042026 21:39:48
800069,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,1,13042026 10:35:46,2:27:39,13042026 13:03:25
800070,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,13042026 23:22:10,2:25:11,14042026 01:47:21
800071,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-04,Weekly,0,13042026 17:04:47,0:19:58,13042026 17:24:45
800072,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,13042026 17:42:25,4:41:40,13042026 22:24:05
800073,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,2,13042026 15:39:12,0:14:47,13042026 15:53:59
800074,Backup,xhxb-app-web-windows,xhxb-app-web-01,Weekly,6,13042026 00:51:34,3:12:01,13042026 04:03:35
800075,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,13042026 06:58:09,1:23:31,13042026 08:21:40
800076,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,0,13042026 10:57:53,3:08:47,13042026 14:06:40
800077,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,13042026 20:58:09,1:50:36,13042026 22:48:45
800078,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,13042026 03:20:35,2:11:50,13042026 05:32:25
800079,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,6,13042026 03:13:14,4:44:25,13042026 07:57:39
800080,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,2,13042026 02:44:37,3:09:16,13042026 05:53:53
800081,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,1,13042026 16:32:00,0:37:12,13042026 17:09:12
800082,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,13042026 21:17:12,2:09:06,13042026 23:26:18
800083,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,13042026 11:26:08,4:44:45,13042026 16:10:53
800084,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,2,13042026 21:39:45,0:54:01,13042026 22:33:46
800085,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,1,13042026 12:21:16,3:11:24,13042026 15:32:40
800086,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,13042026 16:07:33,2:56:24,13042026 19:03:57
800087,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,0,13042026 00:44:58,2:42:35,13042026 03:27:33
800088,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,6,13042026 23:33:54,1:34:36,14042026 01:08:30
800089,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,13042026 14:25:17,4:17:44,13042026 18:43:01
800090,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,2,13042026 12:51:38,4:34:27,13042026 17:26:05
800091,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,13042026 22:23:52,0:31:59,13042026 22:55:51
800092,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,0,13042026 10:21:24,2:50:39,13042026 13:12:03
800093,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-04,Weekly,0,13042026 09:19:23,3:14:49,13042026 12:34:12
800094,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-04,Weekly,0,13042026 20:57:19,0:34:25,13042026 21:31:44
800095,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,13042026 16:43:33,0:47:48,13042026 17:31:21
800096,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-03,Weekly,0,13042026 05:54:41,4:29:35,13042026 10:24:16
800097,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,0,13042026 09:55:52,2:00:50,13042026 11:56:42
800098,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,13042026 20:25:37,3:01:25,13042026 23:27:02
800099,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,0,13042026 13:57:58,3:16:00,13042026 17:13:58
800100,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-01,Weekly,1,13042026 18:56:08,3:10:04,13042026 22:06:12
800101,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,1,13042026 21:49:11,3:50:37,14042026 01:39:48
800102,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,1,13042026 19:01:48,4:14:58,13042026 23:16:46
800103,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,1,13042026 08:56:08,2:24:35,13042026 11:20:43
800104,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,6,13042026 04:28:27,1:27:03,13042026 05:55:30
800105,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,1,13042026 00:16:45,1:12:50,13042026 01:29:35
800106,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,0,13042026 15:05:01,1:49:50,13042026 16:54:51
800107,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,0,13042026 05:05:06,4:10:47,13042026 09:15:53
800108,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-03,Weekly,6,13042026 10:11:47,2:53:02,13042026 13:04:49
800109,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,13042026 14:38:43,0:35:00,13042026 15:13:43
800110,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,2,13042026 21:08:51,4:35:44,14042026 01:44:35
800111,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,6,13042026 18:10:39,0:37:18,13042026 18:47:57
800112,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,1,13042026 14:28:36,3:37:46,13042026 18:06:22
800113,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,6,13042026 15:55:25,0:41:47,13042026 16:37:12
800114,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,2,13042026 18:42:43,1:44:57,13042026 20:27:40
800115,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,0,13042026 09:33:44,3:21:12,13042026 12:54:56
800116,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,2,13042026 17:41:21,0:17:57,13042026 17:59:18
800117,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,1,13042026 19:00:00,0:49:43,13042026 19:49:43
800118,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,6,13042026 08:09:53,3:35:24,13042026 11:45:17
800119,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,0,13042026 11:12:03,3:15:59,13042026 14:28:02
800120,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,2,13042026 02:12:44,3:29:21,13042026 05:42:05
800121,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,0,13042026 13:05:23,2:50:07,13042026 15:55:30
800122,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,1,13042026 12:48:10,0:11:50,13042026 13:00:00
800123,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,0,13042026 21:55:03,2:31:58,14042026 00:27:01
800124,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-03,Weekly,0,13042026 23:27:49,3:19:33,14042026 02:47:22
800125,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,0,13042026 20:48:48,4:14:47,14042026 01:03:35
800126,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,13042026 13:09:54,3:05:55,13042026 16:15:49
800127,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,0,13042026 13:15:21,1:37:49,13042026 14:53:10
800128,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,0,13042026 01:44:23,4:20:23,13042026 06:04:46
800129,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,13042026 21:37:34,2:00:25,13042026 23:37:59
800130,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,2,13042026 08:16:23,3:24:05,13042026 11:40:28
800131,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,0,13042026 01:38:15,1:58:48,13042026 03:37:03
800132,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,0,13042026 14:05:58,2:25:07,13042026 16:31:05
800133,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,13042026 15:07:56,4:52:12,13042026 20:00:08
800134,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-01,Weekly,0,13042026 21:23:04,2:10:45,13042026 23:33:49
800135,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-04,Weekly,2,13042026 10:19:04,3:23:33,13042026 13:42:37
800136,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-02,Weekly,0,13042026 02:49:04,1:32:00,13042026 04:21:04
800137,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,13042026 01:29:16,1:06:54,13042026 02:36:10
800138,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,0,13042026 12:05:02,3:25:54,13042026 15:30:56
800139,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,2,13042026 20:52:01,1:27:28,13042026 22:19:29
800140,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,0,13042026 10:28:07,2:07:18,13042026 12:35:25
800141,Backup,xhxb-pst-web-windows,xhxb-pst-web-04,Weekly,0,13042026 05:03:35,2:31:12,13042026 07:34:47
800142,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,13042026 07:54:55,0:49:54,13042026 08:44:49
800143,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,13042026 21:01:52,1:32:25,13042026 22:34:17
800144,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,0,13042026 06:00:29,1:23:27,13042026 07:23:56
800145,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,2,13042026 09:48:02,0:22:59,13042026 10:11:01
800146,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,13042026 22:54:59,3:30:48,14042026 02:25:47
800147,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-04,Weekly,0,13042026 05:19:48,5:00:20,13042026 10:20:08
800148,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-02,Weekly,0,13042026 10:21:54,2:43:28,13042026 13:05:22
800149,Backup,xhxb-nsoc-webdb-windows,xhxb-nsoc-webdb-03,Weekly,0,13042026 04:47:17,1:56:51,13042026 06:44:08
800150,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-04,Weekly,2,13042026 23:52:57,2:55:49,14042026 02:48:46
800151,Backup,xhxb-app-web-windows,xhxb-app-web-03,Weekly,0,13042026 00:13:36,0:58:11,13042026 01:11:47
800152,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-03,Weekly,0,13042026 17:55:34,1:50:03,13042026 19:45:37
800153,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,0,13042026 09:42:16,4:42:10,13042026 14:24:26
800154,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,13042026 22:26:38,4:06:50,14042026 02:33:28
800155,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,1,13042026 13:15:49,3:28:40,13042026 16:44:29
800156,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,13042026 10:29:23,3:58:24,13042026 14:27:47
800157,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,6,13042026 17:25:17,1:31:27,13042026 18:56:44
800158,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,1,13042026 08:31:05,1:57:33,13042026 10:28:38
800159,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,0,13042026 09:33:41,4:20:49,13042026 13:54:30
800160,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,1,13042026 16:59:56,3:55:01,13042026 20:54:57
800161,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,13042026 05:31:26,2:35:41,13042026 08:07:07
800162,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-02,Weekly,2,13042026 05:10:18,4:28:19,13042026 09:38:37
800163,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-02,Weekly,2,13042026 10:45:19,0:38:07,13042026 11:23:26
800164,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,13042026 05:51:01,2:57:36,13042026 08:48:37
800165,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,1,13042026 21:34:52,3:16:51,14042026 00:51:43
800166,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,0,13042026 22:18:16,0:07:01,13042026 22:25:17
800167,Backup,xhxb-pst-web-windows,xhxb-pst-web-01,Weekly,6,13042026 17:21:00,3:16:27,13042026 20:37:27
800168,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,13042026 22:40:45,1:38:45,14042026 00:19:30
800169,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-03,Weekly,2,13042026 15:51:33,4:53:21,13042026 20:44:54
800170,Backup,xhxb-db-web-windows,xhxb-db-web-03,Weekly,0,13042026 21:17:17,1:43:34,13042026 23:00:51
800171,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,1,13042026 19:29:36,1:23:57,13042026 20:53:33
800172,Backup,xhxb-pst-web-windows,xhxb-pst-web-02,Weekly,0,13042026 06:22:25,3:00:04,13042026 09:22:29
800173,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,13042026 23:09:14,0:47:11,13042026 23:56:25
800174,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-03,Weekly,0,13042026 11:56:45,4:06:21,13042026 16:03:06
800175,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,0,13042026 10:43:30,3:08:36,13042026 13:52:06
800176,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,6,13042026 18:58:59,0:07:04,13042026 19:06:03
800177,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-01,Weekly,6,13042026 09:03:32,4:54:50,13042026 13:58:22
800178,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-04,Weekly,0,13042026 10:33:03,2:41:25,13042026 13:14:28
800179,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-01,Weekly,0,13042026 18:22:30,0:35:32,13042026 18:58:02
800180,Backup,xhxb-db-web-windows,xhxb-db-web-04,Weekly,6,13042026 02:16:00,1:23:39,13042026 03:39:39
800181,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-02,Weekly,1,13042026 07:32:33,4:50:23,13042026 12:22:56
800182,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-01,Weekly,0,13042026 07:49:22,1:23:34,13042026 09:12:56
800183,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-03,Weekly,0,13042026 11:57:50,2:43:43,13042026 14:41:33
800184,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,1,13042026 13:17:32,2:34:40,13042026 15:52:12
800185,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-04,Weekly,0,13042026 12:38:07,2:30:14,13042026 15:08:21
800186,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,0,13042026 08:59:44,1:55:35,13042026 10:55:19
800187,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-02,Weekly,2,13042026 22:20:48,3:01:33,14042026 01:22:21
800188,Backup,xhxb-app-web-windows,xhxb-app-web-04,Weekly,0,13042026 13:53:07,1:59:19,13042026 15:52:26
800189,Backup,xhxb-pst-web-windows,xhxb-pst-web-03,Weekly,0,13042026 08:11:58,4:29:52,13042026 12:41:50
800190,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-01,Weekly,0,13042026 05:38:16,0:11:12,13042026 05:49:28
800191,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,13042026 00:57:34,3:16:04,13042026 04:13:38
800192,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-02,Weekly,6,13042026 07:11:22,0:57:10,13042026 08:08:32
800193,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-01,Weekly,6,13042026 08:11:01,4:30:36,13042026 12:41:37
800194,Backup,xhxb-pst-webdb-windows,xhxb-pst-webdb-01,Weekly,1,13042026 16:55:07,0:56:23,13042026 17:51:30
800195,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-02,Weekly,0,13042026 03:57:24,1:43:03,13042026 05:40:27
800196,Backup,xhxb-nsoc-web-windows,xhxb-nsoc-web-03,Weekly,0,13042026 22:50:19,2:25:04,14042026 01:15:23
800197,Backup,xhxb-db-web-windows,xhxb-db-web-02,Weekly,0,13042026 22:41:48,4:03:33,14042026 02:45:21
800198,Backup,xhxb-nsoc-webapp-windows,xhxb-nsoc-webapp-04,Weekly,0,13042026 02:00:13,1:53:57,13042026 03:54:10
800199,Backup,xhxb-app-webdb-windows,xhxb-app-webdb-02,Weekly,1,13042026 22:54:53,2:02:59,14042026 00:57:52
800200,Backup,xhxb-db-web-windows,xhxb-db-web-01,Weekly,0,13042026 12:27:33,2:29:18,13042026 14:56:51
800201,Backup,xhxb-db-webapp-windows,xhxb-db-webapp-03,Weekly,0,13042026 04:53:57,4:17:07,13042026 09:11:04
800202,Backup,xhxb-app-webapp-windows,xhxb-app-webapp-04,Weekly,0,13042026 16:01:01,2:08:01,13042026 18:09:02
800203,Backup,xhxb-db-webdb-windows,xhxb-db-webdb-04,Weekly,6,13042026 01:15:01,4:17:22,13042026 05:32:23
800204,Backup,xhxb-pst-webapp-windows,xhxb-pst-webapp-03,Weekly,0,13042026 15:46:38,0:13:42,13042026 16:00:20
